,trip_length,trip_start_time,trip_end_time,trip_duration,ev,ev_id,trip_speed,trip_energy_consumption,trip_required_soc,ev_battery_size,trip_estimate_arrival,profile,trip_id,covered_distance,covered_trip_length
4555,32.19,2020-09-21 18:23:00.000000,2020-09-21 18:47:22.256573,0 days 00:24:22.256573,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.25011394306735,5.4723,0.09275084745762711,59.0,2020-09-21 18:47:22.256573,"N:Residential2, T:Medium",b5a22a9759b1ff9eecc0d714904cdd4a,32.19,
4556,32.9,2020-09-22 05:08:00.000000,2020-09-22 05:32:42.554734,0 days 00:24:42.554734,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.8891246730996,5.593,0.09479661016949152,59.0,2020-09-22 05:32:42.554734,"N:Residential2, T:Medium",f240bd49436b380ea88f3ab8fabefc88,32.9,
4557,32.9,2020-09-22 18:42:00.000000,2020-09-22 19:06:56.164585,0 days 00:24:56.164585,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.16241378498647,5.593,0.09479661016949152,59.0,2020-09-22 19:06:56.164585,"N:Residential2, T:Medium",de64e859b48100c5d3e67935d6a1777a,32.9,
4558,32.835,2020-09-23 05:02:00.000000,2020-09-23 05:26:24.265357,0 days 00:24:24.265357,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.7271710967886,5.581950000000001,0.09460932203389832,59.0,2020-09-23 05:26:24.265357,"N:Residential2, T:Medium",f3aebac5ff4be811469f117b047c3668,32.835,
4559,32.835,2020-09-23 18:37:00.000000,2020-09-23 19:01:53.777431,0 days 00:24:53.777431,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.13227067156215,5.581950000000001,0.09460932203389832,59.0,2020-09-23 19:01:53.777431,"N:Residential2, T:Medium",671138865684ce0f7973359aa21dce3b,32.835,
4560,30.64,2020-09-24 05:00:00.000000,2020-09-24 05:22:56.312667,0 days 00:22:56.312667,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.14457952835569,5.2088,0.08828474576271186,59.0,2020-09-24 05:22:56.312667,"N:Residential2, T:Medium",a6b238535d9414aea93dace513d0053d,30.64,
4561,30.64,2020-09-24 18:25:00.000000,2020-09-24 18:47:55.606334,0 days 00:22:55.606334,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.18573140110247,5.2088,0.08828474576271186,59.0,2020-09-24 18:47:55.606334,"N:Residential2, T:Medium",f94e7dcea79452c4d4db3add1a0de75e,30.64,
4562,33.34,2020-09-25 05:05:00.000000,2020-09-25 05:29:57.106059,0 days 00:24:57.106059,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.17067280751692,5.667800000000001,0.09606440677966102,59.0,2020-09-25 05:29:57.106059,"N:Residential2, T:Medium",0b26f616a02620f026428dbf9ec79bc3,33.34,
4563,33.34,2020-09-25 18:40:00.000000,2020-09-25 19:04:46.513507,0 days 00:24:46.513507,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.7419504959163,5.667800000000001,0.09606440677966102,59.0,2020-09-25 19:04:46.513507,"N:Residential2, T:Medium",b25a659220d625067e8a05579c46d43d,33.34,
4564,32.85,2020-09-26 05:08:00.000000,2020-09-26 05:32:56.874557,0 days 00:24:56.874557,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.00461629575537,5.5845,0.09465254237288136,59.0,2020-09-26 05:32:56.874557,"N:Residential2, T:Medium",e014871b39374b808e5688d6bd641cdb,32.85,
4565,32.85,2020-09-26 18:29:00.000000,2020-09-26 18:53:23.516353,0 days 00:24:23.516353,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.80538337121389,5.5845,0.09465254237288136,59.0,2020-09-26 18:53:23.516353,"N:Residential2, T:Medium",ff03ac7a3f02d2e9072321fab8394b94,32.85,
4566,33.575,2020-09-27 04:46:00.000000,2020-09-27 05:11:05.996347,0 days 00:25:05.996347,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.25915880429937,5.707750000000001,0.09674152542372882,59.0,2020-09-27 05:11:05.996347,"N:Residential2, T:Medium",a3937f0f2e9ec4b80bbe2d03eafe027e,33.575,
4567,33.575,2020-09-27 18:16:00.000000,2020-09-27 18:41:19.068182,0 days 00:25:19.068182,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.5685153716977,5.707750000000001,0.09674152542372882,59.0,2020-09-27 18:41:19.068182,"N:Residential2, T:Medium",ec3f665d6dc74fc35f6bddd4b808ab55,33.575,
4568,31.435,2020-09-28 04:42:00.000000,2020-09-28 05:05:27.337271,0 days 00:23:27.337271,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.41142824407923,5.34395,0.09057542372881357,59.0,2020-09-28 05:05:27.337271,"N:Residential2, T:Medium",d048849526e989327d804c74de367c55,31.435,
4569,31.435,2020-09-28 18:46:00.000000,2020-09-28 19:09:44.156261,0 days 00:23:44.156261,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.46178598618378,5.34395,0.09057542372881357,59.0,2020-09-28 19:09:44.156261,"N:Residential2, T:Medium",c698869af6f2a47b7a69e7b45092a85c,31.435,
4570,31.95,2020-09-29 04:48:00.000000,2020-09-29 05:12:12.815187,0 days 00:24:12.815187,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.17042790450168,5.431500000000001,0.09205932203389831,59.0,2020-09-29 05:12:12.815187,"N:Residential2, T:Medium",06eb9de0720988b596b77654e39a752d,31.95,
4571,31.95,2020-09-29 18:26:00.000000,2020-09-29 18:49:52.860757,0 days 00:23:52.860757,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.27297800780454,5.431500000000001,0.09205932203389831,59.0,2020-09-29 18:49:52.860757,"N:Residential2, T:Medium",2b5225a35cb75d2ee6a7f40646c78be2,31.95,
4572,32.23,2020-09-30 04:57:00.000000,2020-09-30 05:21:27.856626,0 days 00:24:27.856626,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.04586722547268,5.4791,0.09286610169491526,59.0,2020-09-30 05:21:27.856626,"N:Residential2, T:Medium",68e07a2733083be455f7b5f0b243366a,32.23,
4573,32.23,2020-09-30 18:33:00.000000,2020-09-30 18:57:03.158961,0 days 00:24:03.158961,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.39862766848285,5.4791,0.09286610169491526,59.0,2020-09-30 18:57:03.158961,"N:Residential2, T:Medium",0767d90db51c1927c0aa029cbb85e22e,32.23,
4574,31.88,2020-10-01 05:10:00.000000,2020-10-01 05:33:53.072250,0 days 00:23:53.072250,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.08528527854975,5.4196,0.09185762711864406,59.0,2020-10-01 05:33:53.072250,"N:Residential2, T:Medium",e8ccb786c2ae9c1c7824ad122d4f9103,31.88,
4575,31.88,2020-10-01 18:34:00.000000,2020-10-01 18:57:51.874442,0 days 00:23:51.874442,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.15227918720632,5.4196,0.09185762711864406,59.0,2020-10-01 18:57:51.874442,"N:Residential2, T:Medium",2f028d58343d91bbeb9348563415bd76,31.88,
4576,31.7,2020-10-02 05:11:00.000000,2020-10-02 05:34:58.790573,0 days 00:23:58.790573,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.31661645164465,5.389,0.09133898305084746,59.0,2020-10-02 05:34:58.790573,"N:Residential2, T:Medium",655d8be01671f3b6ade640cfd55280be,31.7,
4577,31.7,2020-10-02 18:32:00.000000,2020-10-02 18:55:58.994470,0 days 00:23:58.994470,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.30537774069364,5.389,0.09133898305084746,59.0,2020-10-02 18:55:58.994470,"N:Residential2, T:Medium",36808834d3f48fc9f5b8de2631798f9b,31.7,
4578,33.02,2020-10-03 04:46:00.000000,2020-10-03 05:10:32.832189,0 days 00:24:32.832189,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.70980582788093,5.613400000000001,0.09514237288135595,59.0,2020-10-03 05:10:32.832189,"N:Residential2, T:Medium",974e7167a5da0d4b323186c86322f5d6,33.02,
4579,33.02,2020-10-03 18:12:00.000000,2020-10-03 18:36:42.334602,0 days 00:24:42.334602,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.19242068620244,5.613400000000001,0.09514237288135595,59.0,2020-10-03 18:36:42.334602,"N:Residential2, T:Medium",5228eea26248a0c4c43421ae33ba622e,33.02,
4580,31.59,2020-10-04 05:12:00.000000,2020-10-04 05:35:27.833674,0 days 00:23:27.833674,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.77942875899821,5.3703,0.09102203389830509,59.0,2020-10-04 05:35:27.833674,"N:Residential2, T:Medium",e0824802837c48d4107d03b1ac5b3243,31.59,
4581,31.59,2020-10-04 18:45:00.000000,2020-10-04 19:08:26.299997,0 days 00:23:26.299997,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.86752489892697,5.3703,0.09102203389830509,59.0,2020-10-04 19:08:26.299997,"N:Residential2, T:Medium",68ba955ea40aa2d9a10a85e1b9a62668,31.59,
4582,31.39,2020-10-05 05:11:00.000000,2020-10-05 05:34:36.684319,0 days 00:23:36.684319,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.76653550501449,5.3363000000000005,0.09044576271186441,59.0,2020-10-05 05:34:36.684319,"N:Residential2, T:Medium",863d3324ea201a820cde97a6ce79ad63,31.39,
4583,31.39,2020-10-05 18:42:00.000000,2020-10-05 19:05:45.621558,0 days 00:23:45.621558,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.26647811350303,5.3363000000000005,0.09044576271186441,59.0,2020-10-05 19:05:45.621558,"N:Residential2, T:Medium",75bcfe8fa7e10e12b88b13ff0df93f77,31.39,
4584,32.25,2020-10-06 04:42:00.000000,2020-10-06 05:06:24.329020,0 days 00:24:24.329020,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.28546001394459,5.482500000000001,0.09292372881355934,59.0,2020-10-06 05:06:24.329020,"N:Residential2, T:Medium",4561bccc761a56428536ce0991794f4f,32.25,
4585,32.25,2020-10-06 18:34:00.000000,2020-10-06 18:58:26.519230,0 days 00:24:26.519230,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.1670491616344,5.482500000000001,0.09292372881355934,59.0,2020-10-06 18:58:26.519230,"N:Residential2, T:Medium",26888b4e3f199e59fb077a1b5f1a995a,32.25,
4586,33.27,2020-10-07 05:08:00.000000,2020-10-07 05:32:42.275465,0 days 00:24:42.275465,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.80279464920707,5.655900000000001,0.0958627118644068,59.0,2020-10-07 05:32:42.275465,"N:Residential2, T:Medium",4a7de29eec217e91967de2edb8c391a4,33.27,
4587,33.27,2020-10-07 18:46:00.000000,2020-10-07 19:11:14.297519,0 days 00:25:14.297519,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.09410039872034,5.655900000000001,0.0958627118644068,59.0,2020-10-07 19:11:14.297519,"N:Residential2, T:Medium",ddfb551ff71923dfe49121b631a8f8a3,33.27,
4588,31.47,2020-10-08 05:16:00.000000,2020-10-08 05:39:23.149195,0 days 00:23:23.149195,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.74123581369456,5.3499,0.09067627118644067,59.0,2020-10-08 05:39:23.149195,"N:Residential2, T:Medium",9a3739b1c5d4db603b81859e67cd5817,31.47,
4589,31.47,2020-10-08 18:31:00.000000,2020-10-08 18:54:31.840334,0 days 00:23:31.840334,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.24420135253963,5.3499,0.09067627118644067,59.0,2020-10-08 18:54:31.840334,"N:Residential2, T:Medium",cf2e4263209b5f51fdbb1a8d7f4f6eb1,31.47,
4590,32.865,2020-10-09 05:11:00.000000,2020-10-09 05:35:42.511752,0 days 00:24:42.511752,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.80645000036037,5.5870500000000005,0.09469576271186442,59.0,2020-10-09 05:35:42.511752,"N:Residential2, T:Medium",c66fdffa67f2354769a915ff690469da,32.865,
4591,32.865,2020-10-09 18:27:00.000000,2020-10-09 18:51:39.993544,0 days 00:24:39.993544,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.94224062653322,5.5870500000000005,0.09469576271186442,59.0,2020-10-09 18:51:39.993544,"N:Residential2, T:Medium",b95a4169f591c71bb2399fce7cb4e923,32.865,
4592,32.455,2020-10-10 04:47:00.000000,2020-10-10 05:11:28.954387,0 days 00:24:28.954387,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.53820827606557,5.51735,0.09351440677966102,59.0,2020-10-10 05:11:28.954387,"N:Residential2, T:Medium",1b7f367477882f974bcf50fffa06b284,32.455,
4593,32.455,2020-10-10 18:47:00.000000,2020-10-10 19:11:27.875801,0 days 00:24:27.875801,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.59665249146188,5.51735,0.09351440677966102,59.0,2020-10-10 19:11:27.875801,"N:Residential2, T:Medium",a109281aae3c7f019a5ec543b026b31c,32.455,
4594,31.04,2020-10-11 04:45:00.000000,2020-10-11 05:08:27.225814,0 days 00:23:27.225814,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.40729832689442,5.276800000000001,0.08943728813559323,59.0,2020-10-11 05:08:27.225814,"N:Residential2, T:Medium",ad9a01d2ccee86516151fe2f3f448eb2,31.04,
4595,31.04,2020-10-11 18:44:00.000000,2020-10-11 19:07:07.453951,0 days 00:23:07.453951,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.53888917970771,5.276800000000001,0.08943728813559323,59.0,2020-10-11 19:07:07.453951,"N:Residential2, T:Medium",ebd0a48be5bec13e5ca3868a25433cfa,31.04,
4596,33.385,2020-10-12 04:50:00.000000,2020-10-12 05:15:20.361881,0 days 00:25:20.361881,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.05091641925256,5.67545,0.09619406779661016,59.0,2020-10-12 05:15:20.361881,"N:Residential2, T:Medium",0b16b9006c2645a0a302b7d41d3fd9de,33.385,
4597,33.385,2020-10-12 18:41:00.000000,2020-10-12 19:06:03.936394,0 days 00:25:03.936394,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.91428392680959,5.67545,0.09619406779661016,59.0,2020-10-12 19:06:03.936394,"N:Residential2, T:Medium",85dc435f62d698420f04689cd836e6bd,33.385,
4598,31.38,2020-10-13 05:04:00.000000,2020-10-13 05:27:31.164362,0 days 00:23:31.164362,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.05304205423128,5.3346,0.09041694915254238,59.0,2020-10-13 05:27:31.164362,"N:Residential2, T:Medium",ec95f0e1c03a537254cef3567773b173,31.38,
4599,31.38,2020-10-13 18:41:00.000000,2020-10-13 19:04:36.105144,0 days 00:23:36.105144,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.77373746521769,5.3346,0.09041694915254238,59.0,2020-10-13 19:04:36.105144,"N:Residential2, T:Medium",34e59e77fa3cd97a0a421b6d41f3a958,31.38,
4600,31.97,2020-10-14 05:01:00.000000,2020-10-14 05:24:44.235276,0 days 00:23:44.235276,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.80968215440434,5.4349,0.09211694915254237,59.0,2020-10-14 05:24:44.235276,"N:Residential2, T:Medium",9a41ff7cadaf25df6546d1604f8f38d8,31.97,
4601,31.97,2020-10-14 18:21:00.000000,2020-10-14 18:45:13.943676,0 days 00:24:13.943676,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.15849968751172,5.4349,0.09211694915254237,59.0,2020-10-14 18:45:13.943676,"N:Residential2, T:Medium",97947d061b33e061e2718bc206a27c71,31.97,
4602,31.46,2020-10-15 05:15:00.000000,2020-10-15 05:38:47.389010,0 days 00:23:47.389010,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.34487321305893,5.3482,0.09064745762711865,59.0,2020-10-15 05:38:47.389010,"N:Residential2, T:Medium",18945e49d649b3d32f19a43acf96a248,31.46,
4603,31.46,2020-10-15 18:31:00.000000,2020-10-15 18:54:34.477057,0 days 00:23:34.477057,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.06916722550085,5.3482,0.09064745762711865,59.0,2020-10-15 18:54:34.477057,"N:Residential2, T:Medium",32a4575c4ef65b4df78954de80864140,31.46,
4604,31.39,2020-10-16 05:00:00.000000,2020-10-16 05:23:34.118284,0 days 00:23:34.118284,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.91127848808182,5.3363000000000005,0.09044576271186441,59.0,2020-10-16 05:23:34.118284,"N:Residential2, T:Medium",e72db7035e5e288d243174bfa002d13c,31.39,
4605,31.39,2020-10-16 18:22:00.000000,2020-10-16 18:45:15.991928,0 days 00:23:15.991928,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.94889215617238,5.3363000000000005,0.09044576271186441,59.0,2020-10-16 18:45:15.991928,"N:Residential2, T:Medium",1d749f9c1b18bc4bc93aeebd2c50281e,31.39,
4606,33.37,2020-10-17 05:13:00.000000,2020-10-17 05:38:17.641690,0 days 00:25:17.641690,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.15702420729366,5.6729,0.09615084745762713,59.0,2020-10-17 05:38:17.641690,"N:Residential2, T:Medium",2797bfc55fbd0761c78614ab03b1197d,33.37,
4607,33.37,2020-10-17 18:41:00.000000,2020-10-17 19:06:07.465153,0 days 00:25:07.465153,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.69139435514359,5.6729,0.09615084745762713,59.0,2020-10-17 19:06:07.465153,"N:Residential2, T:Medium",fc3394f5f09af8d4043afab90e3362e8,33.37,
4608,32.495,2020-10-18 05:14:00.000000,2020-10-18 05:38:32.933629,0 days 00:24:32.933629,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.42109388568502,5.52415,0.09362966101694915,59.0,2020-10-18 05:38:32.933629,"N:Residential2, T:Medium",787f8ee902f153f50da8cce1eef10b7e,32.495,
4609,32.495,2020-10-18 18:17:00.000000,2020-10-18 18:41:18.780138,0 days 00:24:18.780138,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.19165943543156,5.52415,0.09362966101694915,59.0,2020-10-18 18:41:18.780138,"N:Residential2, T:Medium",50d432d306e84e6cdd4b5475b5206ac4,32.495,
4610,31.095,2020-10-19 04:52:00.000000,2020-10-19 05:15:35.817043,0 days 00:23:35.817043,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.06530051440481,5.28615,0.08959576271186441,59.0,2020-10-19 05:15:35.817043,"N:Residential2, T:Medium",ef7bc7b386f9f5ce703392022593ddd7,31.095,
4611,31.095,2020-10-19 18:35:00.000000,2020-10-19 18:58:24.606708,0 days 00:23:24.606708,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.69633017341418,5.28615,0.08959576271186441,59.0,2020-10-19 18:58:24.606708,"N:Residential2, T:Medium",1c5c065d099b3e46cd4023c4c60eb885,31.095,
4612,33.315,2020-10-20 04:47:00.000000,2020-10-20 05:11:58.144715,0 days 00:24:58.144715,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.05501656092711,5.66355,0.09599237288135593,59.0,2020-10-20 05:11:58.144715,"N:Residential2, T:Medium",29ab806b6ac258fd2de5d5e0484318cb,33.315,
4613,33.315,2020-10-20 18:35:00.000000,2020-10-20 18:59:50.678182,0 days 00:24:50.678182,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.45599742308003,5.66355,0.09599237288135593,59.0,2020-10-20 18:59:50.678182,"N:Residential2, T:Medium",434feff3e17093f881bdca29cfa4d04a,33.315,
4614,32.505,2020-10-21 05:07:00.000000,2020-10-21 05:31:17.064766,0 days 00:24:17.064766,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.31077462456456,5.525850000000001,0.0936584745762712,59.0,2020-10-21 05:31:17.064766,"N:Residential2, T:Medium",676a01fc1c262dd336ad42b9b0e61b21,32.505,
4615,32.505,2020-10-21 18:46:00.000000,2020-10-21 19:10:08.027726,0 days 00:24:08.027726,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.81198855561446,5.525850000000001,0.0936584745762712,59.0,2020-10-21 19:10:08.027726,"N:Residential2, T:Medium",c75b0c010ca514d81272bc4aa23e5a9d,32.505,
4616,32.7,2020-10-22 04:49:00.000000,2020-10-22 05:13:39.487514,0 days 00:24:39.487514,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.56809292524562,5.559000000000001,0.09422033898305086,59.0,2020-10-22 05:13:39.487514,"N:Residential2, T:Medium",42d2e27e897887b47be210c345dbc890,32.7,
4617,32.7,2020-10-22 18:17:00.000000,2020-10-22 18:41:48.052587,0 days 00:24:48.052587,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.11010743800178,5.559000000000001,0.09422033898305086,59.0,2020-10-22 18:41:48.052587,"N:Residential2, T:Medium",630339abfc14db51a2983b3391e953d4,32.7,
4618,30.8,2020-10-23 04:51:00.000000,2020-10-23 05:14:02.437299,0 days 00:23:02.437299,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.2061692540648,5.236000000000001,0.08874576271186442,59.0,2020-10-23 05:14:02.437299,"N:Residential2, T:Medium",4e615b0575a7ab4ac1afdd6e7c948894,30.8,
4619,30.8,2020-10-23 18:38:00.000000,2020-10-23 19:01:14.145566,0 days 00:23:14.145566,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.5325844780244,5.236000000000001,0.08874576271186442,59.0,2020-10-23 19:01:14.145566,"N:Residential2, T:Medium",b7b3d60c15b3134f603206e191c3490c,30.8,
4620,32.285,2020-10-24 04:56:00.000000,2020-10-24 05:20:26.211375,0 days 00:24:26.211375,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.26960735049329,5.488449999999999,0.09302457627118643,59.0,2020-10-24 05:20:26.211375,"N:Residential2, T:Medium",f495f5b713f790f710207954f1d72560,32.285,
4621,32.285,2020-10-24 18:17:00.000000,2020-10-24 18:41:20.216941,0 days 00:24:20.216941,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.59502233643417,5.488449999999999,0.09302457627118643,59.0,2020-10-24 18:41:20.216941,"N:Residential2, T:Medium",825f219f0277bf2b8ca7c55559afe77e,32.285,
4622,32.485,2020-10-25 05:03:00.000000,2020-10-25 05:27:40.236579,0 days 00:24:40.236579,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.00493858138081,5.52245,0.09360084745762712,59.0,2020-10-25 05:27:40.236579,"N:Residential2, T:Medium",c0d2e131b6fdf4a38f82f550c1fa182b,32.485,
4623,32.485,2020-10-25 18:37:00.000000,2020-10-25 19:01:17.587609,0 days 00:24:17.587609,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.23257009968307,5.52245,0.09360084745762712,59.0,2020-10-25 19:01:17.587609,"N:Residential2, T:Medium",15e2918c27e1a20237f97ea315d2366e,32.485,
4624,31.05,2020-10-26 04:55:00.000000,2020-10-26 05:18:31.541262,0 days 00:23:31.541262,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.1900336349243,5.2785,0.08946610169491526,59.0,2020-10-26 05:18:31.541262,"N:Residential2, T:Medium",ee00b3e80c9e06c1838910f068dcfc51,31.05,
4625,31.05,2020-10-26 18:25:00.000000,2020-10-26 18:48:05.257309,0 days 00:23:05.257309,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.69258997087866,5.2785,0.08946610169491526,59.0,2020-10-26 18:48:05.257309,"N:Residential2, T:Medium",55c0f360f88128036b09abc1cf6d7139,31.05,
4626,30.695,2020-10-27 05:02:00.000000,2020-10-27 05:24:54.472606,0 days 00:22:54.472606,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.39592752610349,5.2181500000000005,0.08844322033898305,59.0,2020-10-27 05:24:54.472606,"N:Residential2, T:Medium",7475c6565cc29c042c755a14742adb31,30.695,
4627,30.695,2020-10-27 18:22:00.000000,2020-10-27 18:45:09.667962,0 days 00:23:09.667962,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.51683642721027,5.2181500000000005,0.08844322033898305,59.0,2020-10-27 18:45:09.667962,"N:Residential2, T:Medium",05fc0d27642fd89a10af3f2230494f91,30.695,
4628,33.49,2020-10-28 04:55:00.000000,2020-10-28 05:20:04.534389,0 days 00:25:04.534389,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.13376155857517,5.693300000000001,0.09649661016949154,59.0,2020-10-28 05:20:04.534389,"N:Residential2, T:Medium",32e8ba0ccd36b6bf7eadb26aa8f4c631,33.49,
4629,33.49,2020-10-28 18:14:00.000000,2020-10-28 18:39:15.233489,0 days 00:25:15.233489,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.56793516234593,5.693300000000001,0.09649661016949154,59.0,2020-10-28 18:39:15.233489,"N:Residential2, T:Medium",180783b6d9eb92143669722f937531cd,33.49,
4630,31.415,2020-10-29 05:04:00.000000,2020-10-29 05:27:49.131222,0 days 00:23:49.131222,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.13479058853699,5.34055,0.0905177966101695,59.0,2020-10-29 05:27:49.131222,"N:Residential2, T:Medium",6813075e7602caece0370b8006f5d40e,31.415,
4631,31.415,2020-10-29 18:35:00.000000,2020-10-29 18:58:31.309276,0 days 00:23:31.309276,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,80.13410096674576,5.34055,0.0905177966101695,59.0,2020-10-29 18:58:31.309276,"N:Residential2, T:Medium",992160fc64aa7a6a48a3e9640d05aae6,31.415,
4632,31.47,2020-10-30 05:06:00.000000,2020-10-30 05:29:46.850781,0 days 00:23:46.850781,Nissan Leaf with 59 kWh battery,f3f55d7d9a5569a33d416f52bb0f8789,79.40003362051806,5.3499,0.09067627118644067,59.0,2020-10-30 05:29:46.850781,"N:Residential2, T:Medium",c44afcf0036a543c217e6cdbe08d10fb,31.47,
