,start_time,end_time,distance,ev_id
1081,2020-06-24 18:29:00,2020-06-24 18:34:27.866928,5.415,ceeb844204ff3cf4f2617084dc5e54b4
1082,2020-06-25 07:58:00,2020-06-25 08:03:25.046160,5.375,ceeb844204ff3cf4f2617084dc5e54b4
1083,2020-06-25 18:32:00,2020-06-25 18:37:26.800837,5.375,ceeb844204ff3cf4f2617084dc5e54b4
1084,2020-06-26 07:56:00,2020-06-26 08:01:04.664444,5.155,ceeb844204ff3cf4f2617084dc5e54b4
1085,2020-06-26 18:31:00,2020-06-26 18:36:06.646746,5.155,ceeb844204ff3cf4f2617084dc5e54b4
1086,2020-06-27 08:03:00,2020-06-27 08:08:07.696233,5.155,ceeb844204ff3cf4f2617084dc5e54b4
1087,2020-06-27 18:25:00,2020-06-27 18:30:14.192100,5.155,ceeb844204ff3cf4f2617084dc5e54b4
1088,2020-06-28 07:57:00,2020-06-28 08:01:55.231154,4.985,ceeb844204ff3cf4f2617084dc5e54b4
1089,2020-06-28 18:28:00,2020-06-28 18:33:03.071161,4.985,ceeb844204ff3cf4f2617084dc5e54b4
1090,2020-06-29 08:04:00,2020-06-29 08:09:06.822184,5.095,ceeb844204ff3cf4f2617084dc5e54b4
1091,2020-06-29 18:26:00,2020-06-29 18:31:02.572177,5.095,ceeb844204ff3cf4f2617084dc5e54b4
1092,2020-06-30 07:54:00,2020-06-30 07:59:05.457733,5.115,ceeb844204ff3cf4f2617084dc5e54b4
1093,2020-06-30 18:28:00,2020-06-30 18:33:07.970450,5.115,ceeb844204ff3cf4f2617084dc5e54b4
1094,2020-07-01 08:02:00,2020-07-01 08:06:55.311984,4.985,ceeb844204ff3cf4f2617084dc5e54b4
1095,2020-07-01 18:26:00,2020-07-01 18:30:57.864167,4.985,ceeb844204ff3cf4f2617084dc5e54b4
1096,2020-07-02 08:01:00,2020-07-02 08:06:07.068025,5.15,ceeb844204ff3cf4f2617084dc5e54b4
1097,2020-07-02 18:31:00,2020-07-02 18:36:06.796903,5.15,ceeb844204ff3cf4f2617084dc5e54b4
1098,2020-07-03 08:01:00,2020-07-03 08:06:19.738038,5.4,ceeb844204ff3cf4f2617084dc5e54b4
1099,2020-07-03 18:25:00,2020-07-03 18:30:18.774808,5.4,ceeb844204ff3cf4f2617084dc5e54b4
1100,2020-07-04 07:54:00,2020-07-04 07:59:06.534972,5.135,ceeb844204ff3cf4f2617084dc5e54b4
1101,2020-07-04 18:28:00,2020-07-04 18:33:09.226570,5.135,ceeb844204ff3cf4f2617084dc5e54b4
1102,2020-07-05 07:59:00,2020-07-05 08:04:10.909931,5.26,ceeb844204ff3cf4f2617084dc5e54b4
1103,2020-07-05 18:29:00,2020-07-05 18:34:14.194159,5.26,ceeb844204ff3cf4f2617084dc5e54b4
1104,2020-07-06 07:57:00,2020-07-06 08:02:06.102364,5.15,ceeb844204ff3cf4f2617084dc5e54b4
1105,2020-07-06 18:33:00,2020-07-06 18:38:05.222110,5.15,ceeb844204ff3cf4f2617084dc5e54b4
1106,2020-07-07 08:04:00,2020-07-07 08:09:30.153232,5.43,ceeb844204ff3cf4f2617084dc5e54b4
1107,2020-07-07 18:35:00,2020-07-07 18:40:30.005580,5.43,ceeb844204ff3cf4f2617084dc5e54b4
1108,2020-07-08 07:58:00,2020-07-08 08:03:10.558347,5.215,ceeb844204ff3cf4f2617084dc5e54b4
1109,2020-07-08 18:33:00,2020-07-08 18:38:14.998630,5.215,ceeb844204ff3cf4f2617084dc5e54b4
1110,2020-07-09 07:56:00,2020-07-09 08:01:19.782398,5.375,ceeb844204ff3cf4f2617084dc5e54b4
1111,2020-07-09 18:24:00,2020-07-09 18:29:26.445672,5.375,ceeb844204ff3cf4f2617084dc5e54b4
1112,2020-07-10 08:04:00,2020-07-10 08:09:32.764130,5.46,ceeb844204ff3cf4f2617084dc5e54b4
1113,2020-07-10 18:29:00,2020-07-10 18:34:25.472196,5.46,ceeb844204ff3cf4f2617084dc5e54b4
1114,2020-07-11 07:59:00,2020-07-11 08:04:23.569783,5.305,ceeb844204ff3cf4f2617084dc5e54b4
1115,2020-07-11 18:25:00,2020-07-11 18:30:16.690688,5.305,ceeb844204ff3cf4f2617084dc5e54b4
1116,2020-07-12 08:04:00,2020-07-12 08:09:01.593017,5.045,ceeb844204ff3cf4f2617084dc5e54b4
1117,2020-07-12 18:25:00,2020-07-12 18:30:00.579058,5.045,ceeb844204ff3cf4f2617084dc5e54b4
1118,2020-07-13 07:57:00,2020-07-13 08:02:22.311701,5.35,ceeb844204ff3cf4f2617084dc5e54b4
1119,2020-07-13 18:32:00,2020-07-13 18:37:23.733618,5.35,ceeb844204ff3cf4f2617084dc5e54b4
1120,2020-07-14 07:59:00,2020-07-14 08:04:00.739135,4.985,ceeb844204ff3cf4f2617084dc5e54b4
1121,2020-07-14 18:35:00,2020-07-14 18:39:54.784712,4.985,ceeb844204ff3cf4f2617084dc5e54b4
1122,2020-07-15 07:59:00,2020-07-15 08:04:08.196774,5.115,ceeb844204ff3cf4f2617084dc5e54b4
1123,2020-07-15 18:29:00,2020-07-15 18:34:08.719761,5.115,ceeb844204ff3cf4f2617084dc5e54b4
1124,2020-07-16 07:56:00,2020-07-16 08:01:28.397200,5.395,ceeb844204ff3cf4f2617084dc5e54b4
1125,2020-07-16 18:28:00,2020-07-16 18:33:23.099859,5.395,ceeb844204ff3cf4f2617084dc5e54b4
1126,2020-07-17 07:58:00,2020-07-17 08:03:10.256808,5.11,ceeb844204ff3cf4f2617084dc5e54b4
1127,2020-07-17 18:26:00,2020-07-17 18:31:06.760331,5.11,ceeb844204ff3cf4f2617084dc5e54b4
1128,2020-07-18 07:59:00,2020-07-18 08:04:05.217070,5.125,ceeb844204ff3cf4f2617084dc5e54b4
1129,2020-07-18 18:28:00,2020-07-18 18:33:03.060985,5.125,ceeb844204ff3cf4f2617084dc5e54b4
1130,2020-07-19 08:03:00,2020-07-19 08:08:24.166343,5.365,ceeb844204ff3cf4f2617084dc5e54b4
1131,2020-07-19 18:27:00,2020-07-19 18:32:17.153353,5.365,ceeb844204ff3cf4f2617084dc5e54b4
1132,2020-07-20 08:05:00,2020-07-20 08:09:57.802192,4.995,ceeb844204ff3cf4f2617084dc5e54b4
1133,2020-07-20 18:28:00,2020-07-20 18:33:04.601722,4.995,ceeb844204ff3cf4f2617084dc5e54b4
1134,2020-07-21 07:55:00,2020-07-21 07:59:57.337228,5.035,ceeb844204ff3cf4f2617084dc5e54b4
1135,2020-07-21 18:35:00,2020-07-21 18:39:58.318292,5.035,ceeb844204ff3cf4f2617084dc5e54b4
1136,2020-07-22 08:04:00,2020-07-22 08:09:26.765508,5.435,ceeb844204ff3cf4f2617084dc5e54b4
1137,2020-07-22 18:24:00,2020-07-22 18:29:24.532893,5.435,ceeb844204ff3cf4f2617084dc5e54b4
1138,2020-07-23 08:05:00,2020-07-23 08:10:19.920924,5.28,ceeb844204ff3cf4f2617084dc5e54b4
1139,2020-07-23 18:34:00,2020-07-23 18:39:14.466331,5.28,ceeb844204ff3cf4f2617084dc5e54b4
1140,2020-07-24 08:02:00,2020-07-24 08:07:11.343911,5.25,ceeb844204ff3cf4f2617084dc5e54b4
1141,2020-07-24 18:30:00,2020-07-24 18:35:14.233854,5.25,ceeb844204ff3cf4f2617084dc5e54b4
1142,2020-07-25 08:03:00,2020-07-25 08:08:10.398383,5.095,ceeb844204ff3cf4f2617084dc5e54b4
1143,2020-07-25 18:35:00,2020-07-25 18:40:08.430474,5.095,ceeb844204ff3cf4f2617084dc5e54b4
1144,2020-07-26 08:05:00,2020-07-26 08:10:05.309762,5.055,ceeb844204ff3cf4f2617084dc5e54b4
1145,2020-07-26 18:35:00,2020-07-26 18:40:05.749467,5.055,ceeb844204ff3cf4f2617084dc5e54b4
1146,2020-07-27 07:58:00,2020-07-27 08:03:11.837277,5.195,ceeb844204ff3cf4f2617084dc5e54b4
1147,2020-07-27 18:35:00,2020-07-27 18:40:10.528371,5.195,ceeb844204ff3cf4f2617084dc5e54b4
1148,2020-07-28 08:04:00,2020-07-28 08:09:08.974213,5.185,ceeb844204ff3cf4f2617084dc5e54b4
1149,2020-07-28 18:27:00,2020-07-28 18:32:06.972045,5.185,ceeb844204ff3cf4f2617084dc5e54b4
1150,2020-07-29 07:55:00,2020-07-29 08:00:18.743383,5.29,ceeb844204ff3cf4f2617084dc5e54b4
1151,2020-07-29 18:35:00,2020-07-29 18:40:19.314912,5.29,ceeb844204ff3cf4f2617084dc5e54b4
1152,2020-07-30 08:04:00,2020-07-30 08:09:21.797019,5.38,ceeb844204ff3cf4f2617084dc5e54b4
1153,2020-07-30 18:31:00,2020-07-30 18:36:26.855386,5.38,ceeb844204ff3cf4f2617084dc5e54b4
1154,2020-07-31 08:04:00,2020-07-31 08:09:30.413694,5.485,ceeb844204ff3cf4f2617084dc5e54b4
1155,2020-07-31 18:25:00,2020-07-31 18:30:27.610633,5.485,ceeb844204ff3cf4f2617084dc5e54b4
1156,2020-08-01 08:02:00,2020-08-01 08:07:18.519155,5.315,ceeb844204ff3cf4f2617084dc5e54b4
1157,2020-08-01 18:35:00,2020-08-01 18:40:16.216174,5.315,ceeb844204ff3cf4f2617084dc5e54b4
1158,2020-08-02 07:56:00,2020-08-02 08:01:11.245032,5.19,ceeb844204ff3cf4f2617084dc5e54b4
1159,2020-08-02 18:26:00,2020-08-02 18:31:12.727849,5.19,ceeb844204ff3cf4f2617084dc5e54b4
1160,2020-08-03 07:58:00,2020-08-03 08:03:25.367266,5.385,ceeb844204ff3cf4f2617084dc5e54b4
1161,2020-08-03 18:29:00,2020-08-03 18:34:25.871227,5.385,ceeb844204ff3cf4f2617084dc5e54b4
1162,2020-08-04 07:57:00,2020-08-04 08:02:29.312287,5.48,ceeb844204ff3cf4f2617084dc5e54b4
1163,2020-08-04 18:30:00,2020-08-04 18:35:25.862075,5.48,ceeb844204ff3cf4f2617084dc5e54b4
1164,2020-08-05 08:00:00,2020-08-05 08:05:17.494323,5.32,ceeb844204ff3cf4f2617084dc5e54b4
1165,2020-08-05 18:32:00,2020-08-05 18:37:19.178476,5.32,ceeb844204ff3cf4f2617084dc5e54b4
1166,2020-08-06 07:59:00,2020-08-06 08:04:21.976901,5.445,ceeb844204ff3cf4f2617084dc5e54b4
1167,2020-08-06 18:25:00,2020-08-06 18:30:29.901915,5.445,ceeb844204ff3cf4f2617084dc5e54b4
1168,2020-08-07 08:00:00,2020-08-07 08:05:07.479789,5.04,ceeb844204ff3cf4f2617084dc5e54b4
1169,2020-08-07 18:26:00,2020-08-07 18:30:58.272181,5.04,ceeb844204ff3cf4f2617084dc5e54b4
1170,2020-08-08 08:01:00,2020-08-08 08:06:14.879714,5.285,ceeb844204ff3cf4f2617084dc5e54b4
1171,2020-08-08 18:35:00,2020-08-08 18:40:13.189957,5.285,ceeb844204ff3cf4f2617084dc5e54b4
1172,2020-08-09 07:55:00,2020-08-09 08:00:24.484328,5.43,ceeb844204ff3cf4f2617084dc5e54b4
1173,2020-08-09 18:32:00,2020-08-09 18:37:29.183874,5.43,ceeb844204ff3cf4f2617084dc5e54b4
1174,2020-08-10 08:04:00,2020-08-10 08:09:18.952521,5.31,ceeb844204ff3cf4f2617084dc5e54b4
1175,2020-08-10 18:30:00,2020-08-10 18:35:14.669872,5.31,ceeb844204ff3cf4f2617084dc5e54b4
1176,2020-08-11 07:56:00,2020-08-11 08:01:24.312752,5.375,ceeb844204ff3cf4f2617084dc5e54b4
1177,2020-08-11 18:24:00,2020-08-11 18:29:27.419619,5.375,ceeb844204ff3cf4f2617084dc5e54b4
1178,2020-08-12 08:02:00,2020-08-12 08:07:00.822728,5.01,ceeb844204ff3cf4f2617084dc5e54b4
1179,2020-08-12 18:26:00,2020-08-12 18:31:00.332230,5.01,ceeb844204ff3cf4f2617084dc5e54b4
1180,2020-08-13 07:55:00,2020-08-13 08:00:08.788728,5.185,ceeb844204ff3cf4f2617084dc5e54b4
1181,2020-08-13 18:27:00,2020-08-13 18:32:10.561847,5.185,ceeb844204ff3cf4f2617084dc5e54b4
1182,2020-08-14 08:01:00,2020-08-14 08:06:23.997204,5.385,ceeb844204ff3cf4f2617084dc5e54b4
1183,2020-08-14 18:26:00,2020-08-14 18:31:26.620575,5.385,ceeb844204ff3cf4f2617084dc5e54b4
1184,2020-08-15 07:55:00,2020-08-15 08:00:27.460993,5.38,ceeb844204ff3cf4f2617084dc5e54b4
1185,2020-08-15 18:26:00,2020-08-15 18:31:25.724025,5.38,ceeb844204ff3cf4f2617084dc5e54b4
1186,2020-08-16 07:56:00,2020-08-16 08:01:33.996989,5.485,ceeb844204ff3cf4f2617084dc5e54b4
1187,2020-08-16 18:25:00,2020-08-16 18:30:24.377813,5.485,ceeb844204ff3cf4f2617084dc5e54b4
1188,2020-08-17 08:04:00,2020-08-17 08:09:29.037475,5.5,ceeb844204ff3cf4f2617084dc5e54b4
1189,2020-08-17 18:30:00,2020-08-17 18:35:34.198212,5.5,ceeb844204ff3cf4f2617084dc5e54b4
1190,2020-08-18 08:00:00,2020-08-18 08:05:25.666134,5.45,ceeb844204ff3cf4f2617084dc5e54b4
1191,2020-08-18 18:26:00,2020-08-18 18:31:30.924063,5.45,ceeb844204ff3cf4f2617084dc5e54b4
1192,2020-08-19 07:56:00,2020-08-19 08:01:21.014123,5.43,ceeb844204ff3cf4f2617084dc5e54b4
1193,2020-08-19 18:35:00,2020-08-19 18:40:25.096302,5.43,ceeb844204ff3cf4f2617084dc5e54b4
1194,2020-08-20 08:01:00,2020-08-20 08:06:03.891970,5.095,ceeb844204ff3cf4f2617084dc5e54b4
1195,2020-08-20 18:34:00,2020-08-20 18:39:06.260666,5.095,ceeb844204ff3cf4f2617084dc5e54b4
1196,2020-08-21 07:59:00,2020-08-21 08:04:11.813923,5.28,ceeb844204ff3cf4f2617084dc5e54b4
1197,2020-08-21 18:30:00,2020-08-21 18:35:19.657217,5.28,ceeb844204ff3cf4f2617084dc5e54b4
1198,2020-08-22 07:54:00,2020-08-22 07:59:30.476650,5.435,ceeb844204ff3cf4f2617084dc5e54b4
1199,2020-08-22 18:32:00,2020-08-22 18:37:24.503008,5.435,ceeb844204ff3cf4f2617084dc5e54b4
1200,2020-08-23 08:01:00,2020-08-23 08:06:26.114519,5.35,ceeb844204ff3cf4f2617084dc5e54b4
1201,2020-08-23 18:30:00,2020-08-23 18:35:23.613659,5.35,ceeb844204ff3cf4f2617084dc5e54b4
1202,2020-08-24 07:57:00,2020-08-24 08:02:10.018883,5.235,ceeb844204ff3cf4f2617084dc5e54b4
1203,2020-08-24 18:27:00,2020-08-24 18:32:10.040875,5.235,ceeb844204ff3cf4f2617084dc5e54b4
1204,2020-08-25 08:00:00,2020-08-25 08:05:04.130506,5.065,ceeb844204ff3cf4f2617084dc5e54b4
1205,2020-08-25 18:35:00,2020-08-25 18:40:06.639172,5.065,ceeb844204ff3cf4f2617084dc5e54b4
1206,2020-08-26 07:59:00,2020-08-26 08:04:02.169309,5.075,ceeb844204ff3cf4f2617084dc5e54b4
1207,2020-08-26 18:28:00,2020-08-26 18:32:59.745457,5.075,ceeb844204ff3cf4f2617084dc5e54b4
1208,2020-08-27 07:56:00,2020-08-27 08:01:11.068338,5.135,ceeb844204ff3cf4f2617084dc5e54b4
1209,2020-08-27 18:26:00,2020-08-27 18:31:05.682691,5.135,ceeb844204ff3cf4f2617084dc5e54b4
1210,2020-08-28 07:57:00,2020-08-28 08:02:06.862032,5.16,ceeb844204ff3cf4f2617084dc5e54b4
1211,2020-08-28 18:26:00,2020-08-28 18:31:08.452585,5.16,ceeb844204ff3cf4f2617084dc5e54b4
1212,2020-08-29 08:00:00,2020-08-29 08:05:06.881425,5.185,ceeb844204ff3cf4f2617084dc5e54b4
1213,2020-08-29 18:31:00,2020-08-29 18:36:11.423006,5.185,ceeb844204ff3cf4f2617084dc5e54b4
1214,2020-08-30 08:05:00,2020-08-30 08:10:14.161070,5.175,ceeb844204ff3cf4f2617084dc5e54b4
1215,2020-08-30 18:30:00,2020-08-30 18:35:12.668185,5.175,ceeb844204ff3cf4f2617084dc5e54b4
1216,2020-08-31 07:54:00,2020-08-31 07:59:04.591794,5.045,ceeb844204ff3cf4f2617084dc5e54b4
1217,2020-08-31 18:28:00,2020-08-31 18:33:00.372409,5.045,ceeb844204ff3cf4f2617084dc5e54b4
1218,2020-09-01 08:00:00,2020-09-01 08:05:18.097491,5.28,ceeb844204ff3cf4f2617084dc5e54b4
1219,2020-09-01 18:29:00,2020-09-01 18:34:18.782452,5.28,ceeb844204ff3cf4f2617084dc5e54b4
1220,2020-09-02 07:57:00,2020-09-02 08:02:16.400889,5.36,ceeb844204ff3cf4f2617084dc5e54b4
1221,2020-09-02 18:24:00,2020-09-02 18:29:22.675931,5.36,ceeb844204ff3cf4f2617084dc5e54b4
1222,2020-09-03 07:56:00,2020-09-03 08:01:27.019198,5.465,ceeb844204ff3cf4f2617084dc5e54b4
1223,2020-09-03 18:33:00,2020-09-03 18:38:25.168426,5.465,ceeb844204ff3cf4f2617084dc5e54b4
1224,2020-09-04 08:01:00,2020-09-04 08:06:15.042446,5.205,ceeb844204ff3cf4f2617084dc5e54b4
1225,2020-09-04 18:32:00,2020-09-04 18:37:13.359873,5.205,ceeb844204ff3cf4f2617084dc5e54b4
1226,2020-09-05 08:03:00,2020-09-05 08:08:11.015609,5.11,ceeb844204ff3cf4f2617084dc5e54b4
1227,2020-09-05 18:32:00,2020-09-05 18:37:09.940178,5.11,ceeb844204ff3cf4f2617084dc5e54b4
1228,2020-09-06 07:54:00,2020-09-06 07:59:23.255475,5.44,ceeb844204ff3cf4f2617084dc5e54b4
1229,2020-09-06 18:30:00,2020-09-06 18:35:23.495675,5.44,ceeb844204ff3cf4f2617084dc5e54b4
1230,2020-09-07 07:59:00,2020-09-07 08:04:03.589298,5.12,ceeb844204ff3cf4f2617084dc5e54b4
1231,2020-09-07 18:24:00,2020-09-07 18:29:05.348860,5.12,ceeb844204ff3cf4f2617084dc5e54b4
1232,2020-09-08 07:59:00,2020-09-08 08:04:23.455411,5.34,ceeb844204ff3cf4f2617084dc5e54b4
1233,2020-09-08 18:25:00,2020-09-08 18:30:15.403635,5.34,ceeb844204ff3cf4f2617084dc5e54b4
1234,2020-09-09 07:57:00,2020-09-09 08:02:06.614719,5.09,ceeb844204ff3cf4f2617084dc5e54b4
1235,2020-09-09 18:25:00,2020-09-09 18:30:10.212803,5.09,ceeb844204ff3cf4f2617084dc5e54b4
1236,2020-09-10 07:58:00,2020-09-10 08:03:05.346294,5.135,ceeb844204ff3cf4f2617084dc5e54b4
1237,2020-09-10 18:24:00,2020-09-10 18:29:06.257680,5.135,ceeb844204ff3cf4f2617084dc5e54b4
1238,2020-09-11 08:04:00,2020-09-11 08:09:13.791263,5.175,ceeb844204ff3cf4f2617084dc5e54b4
1239,2020-09-11 18:29:00,2020-09-11 18:34:13.913123,5.175,ceeb844204ff3cf4f2617084dc5e54b4
1240,2020-09-12 08:03:00,2020-09-12 08:08:21.072801,5.385,ceeb844204ff3cf4f2617084dc5e54b4
1241,2020-09-12 18:24:00,2020-09-12 18:29:20.610695,5.385,ceeb844204ff3cf4f2617084dc5e54b4
1242,2020-09-13 08:01:00,2020-09-13 08:06:06.613502,5.09,ceeb844204ff3cf4f2617084dc5e54b4
1243,2020-09-13 18:32:00,2020-09-13 18:37:08.883272,5.09,ceeb844204ff3cf4f2617084dc5e54b4
1244,2020-09-14 08:05:00,2020-09-14 08:10:28.690355,5.45,ceeb844204ff3cf4f2617084dc5e54b4
1245,2020-09-14 18:29:00,2020-09-14 18:34:31.452563,5.45,ceeb844204ff3cf4f2617084dc5e54b4
1246,2020-09-15 08:03:00,2020-09-15 08:08:18.652377,5.39,ceeb844204ff3cf4f2617084dc5e54b4
1247,2020-09-15 18:30:00,2020-09-15 18:35:18.599538,5.39,ceeb844204ff3cf4f2617084dc5e54b4
1248,2020-09-16 07:56:00,2020-09-16 08:01:28.820438,5.45,ceeb844204ff3cf4f2617084dc5e54b4
1249,2020-09-16 18:30:00,2020-09-16 18:35:23.987739,5.45,ceeb844204ff3cf4f2617084dc5e54b4
1250,2020-09-17 07:58:00,2020-09-17 08:03:24.115323,5.375,ceeb844204ff3cf4f2617084dc5e54b4
1251,2020-09-17 18:27:00,2020-09-17 18:32:23.902002,5.375,ceeb844204ff3cf4f2617084dc5e54b4
1252,2020-09-18 07:54:00,2020-09-18 07:59:04.919608,5.085,ceeb844204ff3cf4f2617084dc5e54b4
1253,2020-09-18 18:34:00,2020-09-18 18:39:07.288000,5.085,ceeb844204ff3cf4f2617084dc5e54b4
1254,2020-09-19 08:04:00,2020-09-19 08:09:21.517509,5.405,ceeb844204ff3cf4f2617084dc5e54b4
1255,2020-09-19 18:27:00,2020-09-19 18:32:26.385299,5.405,ceeb844204ff3cf4f2617084dc5e54b4
1256,2020-09-20 08:04:00,2020-09-20 08:09:02.527679,5.075,ceeb844204ff3cf4f2617084dc5e54b4
1257,2020-09-20 18:26:00,2020-09-20 18:31:02.099549,5.075,ceeb844204ff3cf4f2617084dc5e54b4
1258,2020-09-21 07:54:00,2020-09-21 07:59:18.425567,5.265,ceeb844204ff3cf4f2617084dc5e54b4
1259,2020-09-21 18:26:00,2020-09-21 18:31:19.296935,5.265,ceeb844204ff3cf4f2617084dc5e54b4
1260,2020-09-22 07:54:00,2020-09-22 07:59:17.352603,5.34,ceeb844204ff3cf4f2617084dc5e54b4
1261,2020-09-22 18:32:00,2020-09-22 18:37:23.288862,5.34,ceeb844204ff3cf4f2617084dc5e54b4
1262,2020-09-23 08:01:00,2020-09-23 08:06:22.323853,5.31,ceeb844204ff3cf4f2617084dc5e54b4
1263,2020-09-23 18:25:00,2020-09-23 18:30:17.024883,5.31,ceeb844204ff3cf4f2617084dc5e54b4
1264,2020-09-24 07:59:00,2020-09-24 08:04:26.199175,5.445,ceeb844204ff3cf4f2617084dc5e54b4
1265,2020-09-24 18:35:00,2020-09-24 18:40:21.877068,5.445,ceeb844204ff3cf4f2617084dc5e54b4
1266,2020-09-25 08:04:00,2020-09-25 08:09:24.666769,5.35,ceeb844204ff3cf4f2617084dc5e54b4
1267,2020-09-25 18:34:00,2020-09-25 18:39:16.188165,5.35,ceeb844204ff3cf4f2617084dc5e54b4
1268,2020-09-26 07:59:00,2020-09-26 08:04:28.238301,5.45,ceeb844204ff3cf4f2617084dc5e54b4
1269,2020-09-26 18:24:00,2020-09-26 18:29:29.152118,5.45,ceeb844204ff3cf4f2617084dc5e54b4
1270,2020-09-27 07:58:00,2020-09-27 08:03:18.168642,5.33,ceeb844204ff3cf4f2617084dc5e54b4
1271,2020-09-27 18:25:00,2020-09-27 18:30:23.195233,5.33,ceeb844204ff3cf4f2617084dc5e54b4
1272,2020-09-28 08:05:00,2020-09-28 08:10:01.921629,5.075,ceeb844204ff3cf4f2617084dc5e54b4
1273,2020-09-28 18:33:00,2020-09-28 18:38:07.598023,5.075,ceeb844204ff3cf4f2617084dc5e54b4
1274,2020-09-29 07:54:00,2020-09-29 07:58:59.821965,5.025,ceeb844204ff3cf4f2617084dc5e54b4
1275,2020-09-29 18:29:00,2020-09-29 18:34:04.975197,5.025,ceeb844204ff3cf4f2617084dc5e54b4
1276,2020-09-30 08:02:00,2020-09-30 08:07:01.679509,5.055,ceeb844204ff3cf4f2617084dc5e54b4
1277,2020-09-30 18:27:00,2020-09-30 18:32:06.135696,5.055,ceeb844204ff3cf4f2617084dc5e54b4
1278,2020-10-01 08:03:00,2020-10-01 08:08:02.309171,5.03,ceeb844204ff3cf4f2617084dc5e54b4
1279,2020-10-01 18:35:00,2020-10-01 18:39:58.649060,5.03,ceeb844204ff3cf4f2617084dc5e54b4
1280,2020-10-02 08:03:00,2020-10-02 08:08:05.323511,5.025,ceeb844204ff3cf4f2617084dc5e54b4
1281,2020-10-02 18:27:00,2020-10-02 18:32:04.199476,5.025,ceeb844204ff3cf4f2617084dc5e54b4
1282,2020-10-03 07:59:00,2020-10-03 08:04:05.583195,5.12,ceeb844204ff3cf4f2617084dc5e54b4
1283,2020-10-03 18:35:00,2020-10-03 18:40:08.803475,5.12,ceeb844204ff3cf4f2617084dc5e54b4
1284,2020-10-04 08:03:00,2020-10-04 08:08:25.855356,5.355,ceeb844204ff3cf4f2617084dc5e54b4
1285,2020-10-04 18:29:00,2020-10-04 18:34:17.017206,5.355,ceeb844204ff3cf4f2617084dc5e54b4
1286,2020-10-05 07:58:00,2020-10-05 08:03:31.711829,5.45,ceeb844204ff3cf4f2617084dc5e54b4
1287,2020-10-05 18:35:00,2020-10-05 18:40:27.655630,5.45,ceeb844204ff3cf4f2617084dc5e54b4
1288,2020-10-06 07:56:00,2020-10-06 08:01:23.533612,5.46,ceeb844204ff3cf4f2617084dc5e54b4
1289,2020-10-06 18:29:00,2020-10-06 18:34:23.921358,5.46,ceeb844204ff3cf4f2617084dc5e54b4
1290,2020-10-07 08:02:00,2020-10-07 08:07:23.520531,5.305,ceeb844204ff3cf4f2617084dc5e54b4
1291,2020-10-07 18:35:00,2020-10-07 18:40:19.409785,5.305,ceeb844204ff3cf4f2617084dc5e54b4
1292,2020-10-08 08:02:00,2020-10-08 08:07:12.831196,5.205,ceeb844204ff3cf4f2617084dc5e54b4
1293,2020-10-08 18:26:00,2020-10-08 18:31:16.394376,5.205,ceeb844204ff3cf4f2617084dc5e54b4
1294,2020-10-09 07:56:00,2020-10-09 08:01:15.999347,5.245,ceeb844204ff3cf4f2617084dc5e54b4
1295,2020-10-09 18:35:00,2020-10-09 18:40:11.418158,5.245,ceeb844204ff3cf4f2617084dc5e54b4
1296,2020-10-10 08:00:00,2020-10-10 08:05:26.954193,5.42,ceeb844204ff3cf4f2617084dc5e54b4
1297,2020-10-10 18:35:00,2020-10-10 18:40:25.564608,5.42,ceeb844204ff3cf4f2617084dc5e54b4
1298,2020-10-11 08:03:00,2020-10-11 08:08:28.197815,5.415,ceeb844204ff3cf4f2617084dc5e54b4
1299,2020-10-11 18:30:00,2020-10-11 18:35:24.214489,5.415,ceeb844204ff3cf4f2617084dc5e54b4
1300,2020-10-12 07:57:00,2020-10-12 08:02:21.130082,5.38,ceeb844204ff3cf4f2617084dc5e54b4
1301,2020-10-12 18:28:00,2020-10-12 18:33:18.381968,5.38,ceeb844204ff3cf4f2617084dc5e54b4
1302,2020-10-13 07:55:00,2020-10-13 08:00:30.174379,5.43,ceeb844204ff3cf4f2617084dc5e54b4
1303,2020-10-13 18:29:00,2020-10-13 18:34:26.742853,5.43,ceeb844204ff3cf4f2617084dc5e54b4
1304,2020-10-14 07:54:00,2020-10-14 07:59:11.048726,5.145,ceeb844204ff3cf4f2617084dc5e54b4
1305,2020-10-14 18:27:00,2020-10-14 18:32:11.811342,5.145,ceeb844204ff3cf4f2617084dc5e54b4
1306,2020-10-15 07:54:00,2020-10-15 07:59:22.154723,5.35,ceeb844204ff3cf4f2617084dc5e54b4
1307,2020-10-15 18:35:00,2020-10-15 18:40:18.367602,5.35,ceeb844204ff3cf4f2617084dc5e54b4
1308,2020-10-16 07:56:00,2020-10-16 08:01:03.465321,5.055,ceeb844204ff3cf4f2617084dc5e54b4
1309,2020-10-16 18:28:00,2020-10-16 18:33:01.814667,5.055,ceeb844204ff3cf4f2617084dc5e54b4
1310,2020-10-17 08:02:00,2020-10-17 08:07:09.541865,5.18,ceeb844204ff3cf4f2617084dc5e54b4
1311,2020-10-17 18:30:00,2020-10-17 18:35:13.740444,5.18,ceeb844204ff3cf4f2617084dc5e54b4
1312,2020-10-18 07:54:00,2020-10-18 07:59:02.048978,4.99,ceeb844204ff3cf4f2617084dc5e54b4
1313,2020-10-18 18:31:00,2020-10-18 18:35:56.183996,4.99,ceeb844204ff3cf4f2617084dc5e54b4
