,trip_length,trip_start_time,trip_end_time,trip_duration,ev,ev_id,trip_speed,trip_energy_consumption,trip_required_soc,ev_battery_size,trip_estimate_arrival,profile,trip_id,covered_distance
702,5.41,2019-12-18 07:56:00,2019-12-18 08:01:23.383638,0 days 00:05:23.383638,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.2256814936924,0.8656,0.01233048433048433,70.2,2019-12-18 08:01:23.383638,"N:Residential1, T:Short",a5cc74bcfb3de39a63748655ddeb00bf,5.41
703,5.41,2019-12-18 18:30:00,2019-12-18 18:35:29.904677,0 days 00:05:29.904677,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.03523455720255,0.8656,0.01233048433048433,70.2,2019-12-18 18:35:29.904677,"N:Residential1, T:Short",8caf2349e768328d6c45591c3c72a971,5.41
704,5.175,2019-12-19 08:05:00,2019-12-19 08:10:14.792393,0 days 00:05:14.792393,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.18186217773727,0.828,0.011794871794871794,70.2,2019-12-19 08:10:14.792393,"N:Residential1, T:Short",26414fcf80883b1293e8ffe7fd890e0f,5.175
705,5.175,2019-12-19 18:30:00,2019-12-19 18:35:13.981066,0 days 00:05:13.981066,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.33478805108818,0.828,0.011794871794871794,70.2,2019-12-19 18:35:13.981066,"N:Residential1, T:Short",d529266a7eb6c87fb92b094950c55dab,5.175
706,5.23,2019-12-20 07:59:00,2019-12-20 08:04:10.400458,0 days 00:05:10.400458,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.65712690603078,0.8368000000000001,0.011920227920227922,70.2,2019-12-20 08:04:10.400458,"N:Residential1, T:Short",251a30d7bae44ef1d4833b6153848b97,5.23
707,5.23,2019-12-20 18:29:00,2019-12-20 18:34:09.893895,0 days 00:05:09.893895,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.756279098605035,0.8368000000000001,0.011920227920227922,70.2,2019-12-20 18:34:09.893895,"N:Residential1, T:Short",d3d2427d343b03e76896f20a35aa93b0,5.23
708,5.155,2019-12-21 07:57:00,2019-12-21 08:02:06.342878,0 days 00:05:06.342878,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.579178893655076,0.8248000000000001,0.01174928774928775,70.2,2019-12-21 08:02:06.342878,"N:Residential1, T:Short",66b53c4bb91ea54450ff0d6c8a380dc5,5.155
709,5.155,2019-12-21 18:35:00,2019-12-21 18:40:04.386563,0 days 00:05:04.386563,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.96852573828139,0.8248000000000001,0.01174928774928775,70.2,2019-12-21 18:40:04.386563,"N:Residential1, T:Short",4de7db2bb71351a8d8ce40a1348c5c5a,5.155
710,5.025,2019-12-22 08:05:00,2019-12-22 08:10:04.835121,0 days 00:05:04.835121,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.343555729915145,0.804,0.011452991452991453,70.2,2019-12-22 08:10:04.835121,"N:Residential1, T:Short",d37be26ba517d2f9da13265bb27ebdcc,5.025
711,5.025,2019-12-22 18:24:00,2019-12-22 18:28:59.448758,0 days 00:04:59.448758,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.4110036463004,0.804,0.011452991452991453,70.2,2019-12-22 18:28:59.448758,"N:Residential1, T:Short",289ed4a3997d62998183c0c98d446df2,5.025
712,5.16,2019-12-23 07:56:00,2019-12-23 08:01:11.773052,0 days 00:05:11.773052,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.5818012560233,0.8256,0.01176068376068376,70.2,2019-12-23 08:01:11.773052,"N:Residential1, T:Short",d51019a1fa033a2677b00d2504ecbe11,5.16
713,5.16,2019-12-23 18:24:00,2019-12-23 18:29:04.694027,0 days 00:05:04.694027,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.96607868160257,0.8256,0.01176068376068376,70.2,2019-12-23 18:29:04.694027,"N:Residential1, T:Short",aaaebaf03c9c76182893f3681d5c1368,5.16
714,5.485,2019-12-24 07:57:00,2019-12-24 08:02:30.643852,0 days 00:05:30.643852,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.71984623287881,0.8776,0.012501424501424501,70.2,2019-12-24 08:02:30.643852,"N:Residential1, T:Short",e1438e076075f474e17a021b70e8950e,5.485
715,5.485,2019-12-24 18:28:00,2019-12-24 18:33:30.158177,0 days 00:05:30.158177,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.80769627320293,0.8776,0.012501424501424501,70.2,2019-12-24 18:33:30.158177,"N:Residential1, T:Short",103ccbfc810021fdf861506c94d5b1fd,5.485
716,5.215,2019-12-25 07:58:00,2019-12-25 08:03:08.090733,0 days 00:05:08.090733,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.93659428249366,0.8344,0.011886039886039887,70.2,2019-12-25 08:03:08.090733,"N:Residential1, T:Short",bd94d15050ea459dd4b924f8559a8444,5.215
717,5.215,2019-12-25 18:25:00,2019-12-25 18:30:11.423531,0 days 00:05:11.423531,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.28446186386095,0.8344,0.011886039886039887,70.2,2019-12-25 18:30:11.423531,"N:Residential1, T:Short",6ae2f24b412b4f90b357c29fc1a6fd6a,5.215
718,5.29,2019-12-26 08:01:00,2019-12-26 08:06:18.565205,0 days 00:05:18.565205,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.78054004526457,0.8464,0.012056980056980056,70.2,2019-12-26 08:06:18.565205,"N:Residential1, T:Short",fe56cb37dab2fa8f9333025e12897fb3,5.29
719,5.29,2019-12-26 18:33:00,2019-12-26 18:38:16.863080,0 days 00:05:16.863080,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.10166920107411,0.8464,0.012056980056980056,70.2,2019-12-26 18:38:16.863080,"N:Residential1, T:Short",a2973dad3000b5e9768805e4e8081698,5.29
720,5.295,2019-12-27 08:00:00,2019-12-27 08:05:13.636265,0 days 00:05:13.636265,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.77741045864501,0.8472,0.012068376068376067,70.2,2019-12-27 08:05:13.636265,"N:Residential1, T:Short",0ad67cc24e270b6b42c3a0e31a6b3373,5.295
721,5.295,2019-12-27 18:28:00,2019-12-27 18:33:21.624600,0 days 00:05:21.624600,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.267854590613084,0.8472,0.012068376068376067,70.2,2019-12-27 18:33:21.624600,"N:Residential1, T:Short",258deb204920a07e00a148557c6989c6,5.295
722,5.47,2019-12-28 07:59:00,2019-12-28 08:04:29.933618,0 days 00:05:29.933618,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.68473329102705,0.8752,0.012467236467236466,70.2,2019-12-28 08:04:29.933618,"N:Residential1, T:Short",2dce9267a05989662e248a18f388d78a,5.47
723,5.47,2019-12-28 18:30:00,2019-12-28 18:35:23.221009,0 days 00:05:23.221009,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.92425758314816,0.8752,0.012467236467236466,70.2,2019-12-28 18:35:23.221009,"N:Residential1, T:Short",c5e764b532ac3aa33e26d09460b8ef5d,5.47
724,5.375,2019-12-29 08:00:00,2019-12-29 08:05:19.200140,0 days 00:05:19.200140,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.620274240468305,0.86,0.01225071225071225,70.2,2019-12-29 08:05:19.200140,"N:Residential1, T:Short",296544cfbc2f4ee7fa08bac14a6269b9,5.375
725,5.375,2019-12-29 18:31:00,2019-12-29 18:36:20.195896,0 days 00:05:20.195896,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.431755192249014,0.86,0.01225071225071225,70.2,2019-12-29 18:36:20.195896,"N:Residential1, T:Short",df778f3372b8bd3189abb1d1a39d908e,5.375
726,5.405,2019-12-30 08:00:00,2019-12-30 08:05:28.527726,0 days 00:05:28.527726,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.227877733300176,0.8648,0.012319088319088319,70.2,2019-12-30 08:05:28.527726,"N:Residential1, T:Short",d29a4923d2d179ef9049dafe317bf233,5.405
727,5.405,2019-12-30 18:33:00,2019-12-30 18:38:26.974500,0 days 00:05:26.974500,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.50922780768343,0.8648,0.012319088319088319,70.2,2019-12-30 18:38:26.974500,"N:Residential1, T:Short",c8d943a2ee7d88acea22170542ad5e26,5.405
728,5.23,2019-12-31 08:05:00,2019-12-31 08:10:13.871291,0 days 00:05:13.871291,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.986371933995464,0.8368000000000001,0.011920227920227922,70.2,2019-12-31 08:10:13.871291,"N:Residential1, T:Short",a13aed68df8242cdd8dcbdfbb059aade,5.23
729,5.23,2019-12-31 18:26:00,2019-12-31 18:31:15.743890,0 days 00:05:15.743890,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.63060766541075,0.8368000000000001,0.011920227920227922,70.2,2019-12-31 18:31:15.743890,"N:Residential1, T:Short",421f5abfe6801091bbf9d97c7acddaf5,5.23
730,5.22,2020-01-01 07:54:00,2020-01-01 07:59:12.823136,0 days 00:05:12.823136,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.07228307437971,0.8351999999999999,0.011897435897435896,70.2,2020-01-01 07:59:12.823136,"N:Residential1, T:Short",08f491e598f6856f4091e26314b6e9cd,5.22
731,5.22,2020-01-01 18:28:00,2020-01-01 18:33:08.198860,0 days 00:05:08.198860,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.973619447800395,0.8351999999999999,0.011897435897435896,70.2,2020-01-01 18:33:08.198860,"N:Residential1, T:Short",1704783fc6e544cb6c31cedb2ff67f4c,5.22
732,5.005,2020-01-02 08:02:00,2020-01-02 08:07:04.540171,0 days 00:05:04.540171,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.16460851365798,0.8008,0.011407407407407406,70.2,2020-01-02 08:07:04.540171,"N:Residential1, T:Short",80b1a3153856fea0f0144e18f75f6381,5.005
733,5.005,2020-01-02 18:34:00,2020-01-02 18:39:02.806374,0 days 00:05:02.806374,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.503371017463685,0.8008,0.011407407407407406,70.2,2020-01-02 18:39:02.806374,"N:Residential1, T:Short",0ca9f26dd087f3cec4630dcd62b833ca,5.005
734,5.4,2020-01-03 07:54:00,2020-01-03 07:59:27.501867,0 days 00:05:27.501867,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.358440191204764,0.8640000000000001,0.01230769230769231,70.2,2020-01-03 07:59:27.501867,"N:Residential1, T:Short",053befb5a07477d75661aa1aaa158703,5.4
735,5.4,2020-01-03 18:33:00,2020-01-03 18:38:26.664151,0 days 00:05:26.664151,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.510662462095695,0.8640000000000001,0.01230769230769231,70.2,2020-01-03 18:38:26.664151,"N:Residential1, T:Short",86aa2e9f6e482fda58044708a85302ab,5.4
736,5.22,2020-01-04 07:58:00,2020-01-04 08:03:12.175710,0 days 00:05:12.175710,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.196867932839304,0.8351999999999999,0.011897435897435896,70.2,2020-01-04 08:03:12.175710,"N:Residential1, T:Short",e61948253fca8fdc735c1c5b4462bc8c,5.22
737,5.22,2020-01-04 18:24:00,2020-01-04 18:29:17.659936,0 days 00:05:17.659936,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.15760171149705,0.8351999999999999,0.011897435897435896,70.2,2020-01-04 18:29:17.659936,"N:Residential1, T:Short",69cd79f636593d2904a0e9ec0651e0c8,5.22
738,5.03,2020-01-05 07:58:00,2020-01-05 08:03:01.146480,0 days 00:05:01.146480,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.13020647216963,0.8048000000000001,0.011464387464387465,70.2,2020-01-05 08:03:01.146480,"N:Residential1, T:Short",11d6eae35817a980798ab0eb76e66132,5.03
739,5.03,2020-01-05 18:35:00,2020-01-05 18:40:01.730593,0 days 00:05:01.730593,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.013801750164696,0.8048000000000001,0.011464387464387465,70.2,2020-01-05 18:40:01.730593,"N:Residential1, T:Short",282e9e5da18435cda4eeae5f9356f4c4,5.03
740,5.35,2020-01-06 07:54:00,2020-01-06 07:59:24.514044,0 days 00:05:24.514044,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.35028195318904,0.856,0.012193732193732192,70.2,2020-01-06 07:59:24.514044,"N:Residential1, T:Short",7b01ef2adcaab4fe92b60d542d1e4fee,5.35
741,5.35,2020-01-06 18:27:00,2020-01-06 18:32:16.193846,0 days 00:05:16.193846,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.91200136255077,0.856,0.012193732193732192,70.2,2020-01-06 18:32:16.193846,"N:Residential1, T:Short",c60b87901db75e3f51f62bc98564bdb2,5.35
742,5.135,2020-01-07 07:54:00,2020-01-07 07:59:08.716443,0 days 00:05:08.716443,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.88019240986819,0.8216,0.011703703703703704,70.2,2020-01-07 07:59:08.716443,"N:Residential1, T:Short",b03f6e3b816875d72d82fe2e357effc6,5.135
743,5.135,2020-01-07 18:25:00,2020-01-07 18:30:03.467402,0 days 00:05:03.467402,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.91593320874238,0.8216,0.011703703703703704,70.2,2020-01-07 18:30:03.467402,"N:Residential1, T:Short",4e49f130de1fd1165732ab43801fae77,5.135
744,5.16,2020-01-08 08:01:00,2020-01-08 08:06:07.867891,0 days 00:05:07.867891,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.3375686932999,0.8256,0.01176068376068376,70.2,2020-01-08 08:06:07.867891,"N:Residential1, T:Short",3dafc29c01c7390401608ff5ba47e08f,5.16
745,5.16,2020-01-08 18:28:00,2020-01-08 18:33:09.331103,0 days 00:05:09.331103,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.052157027284835,0.8256,0.01176068376068376,70.2,2020-01-08 18:33:09.331103,"N:Residential1, T:Short",5debe10255a33be4fe948b022f30985e,5.16
746,5.165,2020-01-09 08:03:00,2020-01-09 08:08:12.202119,0 days 00:05:12.202119,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.55757141122147,0.8264,0.011772079772079771,70.2,2020-01-09 08:08:12.202119,"N:Residential1, T:Short",ab71936dceff94450a7f90810eeaa7b8,5.165
747,5.165,2020-01-09 18:29:00,2020-01-09 18:34:11.725146,0 days 00:05:11.725146,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.64870100341802,0.8264,0.011772079772079771,70.2,2020-01-09 18:34:11.725146,"N:Residential1, T:Short",da9056ce0d121b64992a4b3df86700a8,5.165
748,5.155,2020-01-10 07:54:00,2020-01-10 07:59:12.643262,0 days 00:05:12.643262,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.358387920103446,0.8248000000000001,0.01174928774928775,70.2,2020-01-10 07:59:12.643262,"N:Residential1, T:Short",ff5bdd6322c0f2a47e4a5c98e6bdc20b,5.155
749,5.155,2020-01-10 18:32:00,2020-01-10 18:37:07.601092,0 days 00:05:07.601092,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.331385357681086,0.8248000000000001,0.01174928774928775,70.2,2020-01-10 18:37:07.601092,"N:Residential1, T:Short",ad3871f934586a8498479aa4a5bf5aa9,5.155
750,5.115,2020-01-11 08:03:00,2020-01-11 08:08:11.780771,0 days 00:05:11.780771,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.06073017751375,0.8184,0.011658119658119658,70.2,2020-01-11 08:08:11.780771,"N:Residential1, T:Short",538721354bf71fba6449cedf38f62ccc,5.115
751,5.115,2020-01-11 18:25:00,2020-01-11 18:30:05.151931,0 days 00:05:05.151931,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.34371124670467,0.8184,0.011658119658119658,70.2,2020-01-11 18:30:05.151931,"N:Residential1, T:Short",52f87c03a3a0c3691cf951ecfd5cbe69,5.115
752,5.35,2020-01-12 08:01:00,2020-01-12 08:06:19.913091,0 days 00:05:19.913091,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.20385079593673,0.856,0.012193732193732192,70.2,2020-01-12 08:06:19.913091,"N:Residential1, T:Short",03816d01c4e3699e845f9c6d2c1bd9dc,5.35
753,5.35,2020-01-12 18:32:00,2020-01-12 18:37:19.642266,0 days 00:05:19.642266,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.25486000994025,0.856,0.012193732193732192,70.2,2020-01-12 18:37:19.642266,"N:Residential1, T:Short",94e2d625d035239736066b7db116b0bd,5.35
754,5.25,2020-01-13 07:56:00,2020-01-13 08:01:14.289284,0 days 00:05:14.289284,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.13568059352379,0.84,0.011965811965811965,70.2,2020-01-13 08:01:14.289284,"N:Residential1, T:Short",bc03d4fc37ce18431384dc0b27152e52,5.25
755,5.25,2020-01-13 18:29:00,2020-01-13 18:34:10.438662,0 days 00:05:10.438662,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.88159219944757,0.84,0.011965811965811965,70.2,2020-01-13 18:34:10.438662,"N:Residential1, T:Short",8dc9bd96123d415b799511914317b156,5.25
756,5.14,2020-01-14 07:55:00,2020-01-14 08:00:10.211143,0 days 00:05:10.211143,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.64969488145665,0.8224,0.011715099715099715,70.2,2020-01-14 08:00:10.211143,"N:Residential1, T:Short",2650bf962b62ce32dba51800fc027eb7,5.14
757,5.14,2020-01-14 18:34:00,2020-01-14 18:39:12.515326,0 days 00:05:12.515326,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.209896135664096,0.8224,0.011715099715099715,70.2,2020-01-14 18:39:12.515326,"N:Residential1, T:Short",32e1dd593df0a4e26243fee08a7ba99d,5.14
758,5.12,2020-01-15 07:55:00,2020-01-15 08:00:09.359798,0 days 00:05:09.359798,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.581109548581054,0.8192,0.01166951566951567,70.2,2020-01-15 08:00:09.359798,"N:Residential1, T:Short",7252f9cc230afb56bd5e29f5699655a5,5.12
759,5.12,2020-01-15 18:27:00,2020-01-15 18:32:03.912373,0 days 00:05:03.912373,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.64906077989795,0.8192,0.01166951566951567,70.2,2020-01-15 18:32:03.912373,"N:Residential1, T:Short",e3b64f26595e16cf6ce1b09d6b11f135,5.12
760,5.3,2020-01-16 08:01:00,2020-01-16 08:06:14.617859,0 days 00:05:14.617859,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.644999876860595,0.848,0.012079772079772079,70.2,2020-01-16 08:06:14.617859,"N:Residential1, T:Short",efc3fb9bbf075779a9ce1ded62f5085e,5.3
761,5.3,2020-01-16 18:32:00,2020-01-16 18:37:21.372988,0 days 00:05:21.372988,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.370266747445065,0.848,0.012079772079772079,70.2,2020-01-16 18:37:21.372988,"N:Residential1, T:Short",96634a03f5feb15e533ac7e60ce62ee1,5.3
762,5.355,2020-01-17 08:00:00,2020-01-17 08:05:16.540844,0 days 00:05:16.540844,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.90209334252757,0.8568000000000001,0.012205128205128207,70.2,2020-01-17 08:05:16.540844,"N:Residential1, T:Short",161829856c7ff66e9557c21df8140552,5.355
763,5.355,2020-01-17 18:34:00,2020-01-17 18:39:24.158564,0 days 00:05:24.158564,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.47089525526542,0.8568000000000001,0.012205128205128207,70.2,2020-01-17 18:39:24.158564,"N:Residential1, T:Short",7f384090d528a3b07ec6ff098c4456c9,5.355
764,5.145,2020-01-18 07:59:00,2020-01-18 08:04:08.155718,0 days 00:05:08.155718,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.10597545324153,0.8231999999999999,0.011726495726495725,70.2,2020-01-18 08:04:08.155718,"N:Residential1, T:Short",9dec4c1bfc2824159e4826ed9b2a85cc,5.145
765,5.145,2020-01-18 18:27:00,2020-01-18 18:32:06.644911,0 days 00:05:06.644911,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.40211121091109,0.8231999999999999,0.011726495726495725,70.2,2020-01-18 18:32:06.644911,"N:Residential1, T:Short",c3a3895b267950e1ea4256ea4a9427d2,5.145
766,5.17,2020-01-19 07:58:00,2020-01-19 08:03:09.679950,0 days 00:05:09.679950,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.100758899019276,0.8272,0.011783475783475784,70.2,2020-01-19 08:03:09.679950,"N:Residential1, T:Short",48b9693f673909f27021040bfb13fe10,5.17
767,5.17,2020-01-19 18:29:00,2020-01-19 18:34:10.967923,0 days 00:05:10.967923,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.85183227781135,0.8272,0.011783475783475784,70.2,2020-01-19 18:34:10.967923,"N:Residential1, T:Short",1ca55187c9b5c25f129acf1e0b3159d6,5.17
768,5.01,2020-01-20 08:04:00,2020-01-20 08:08:56.101820,0 days 00:04:56.101820,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.91147970433356,0.8016,0.011418803418803417,70.2,2020-01-20 08:08:56.101820,"N:Residential1, T:Short",3474bffc5aefed01d29c456b71c69ac0,5.01
769,5.01,2020-01-20 18:35:00,2020-01-20 18:40:03.885389,0 days 00:05:03.885389,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.35132341696369,0.8016,0.011418803418803417,70.2,2020-01-20 18:40:03.885389,"N:Residential1, T:Short",7eccc5c5385787e6b45e4ee76c4f63df,5.01
770,5.245,2020-01-21 08:05:00,2020-01-21 08:10:12.126063,0 days 00:05:12.126063,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.49478802400535,0.8392000000000001,0.011954415954415955,70.2,2020-01-21 08:10:12.126063,"N:Residential1, T:Short",7aefc0401acd52ce88933efd34e8f8ad,5.245
771,5.245,2020-01-21 18:34:00,2020-01-21 18:39:17.947718,0 days 00:05:17.947718,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.38712229120597,0.8392000000000001,0.011954415954415955,70.2,2020-01-21 18:39:17.947718,"N:Residential1, T:Short",b34f2fe29a573068daa7b0b224c893ed,5.245
772,4.995,2020-01-22 08:01:00,2020-01-22 08:06:03.363615,0 days 00:05:03.363615,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.275401155344106,0.7992,0.011384615384615384,70.2,2020-01-22 08:06:03.363615,"N:Residential1, T:Short",b02dc4f9eba98eaa83c379102bfffa84,4.995
773,4.995,2020-01-22 18:29:00,2020-01-22 18:34:04.714785,0 days 00:05:04.714785,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.01256158529412,0.7992,0.011384615384615384,70.2,2020-01-22 18:34:04.714785,"N:Residential1, T:Short",0349347ad071d8820ca87757ca9eb0a6,4.995
774,5.005,2020-01-23 07:56:00,2020-01-23 08:01:02.856130,0 days 00:05:02.856130,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.49359517884012,0.8008,0.011407407407407406,70.2,2020-01-23 08:01:02.856130,"N:Residential1, T:Short",6666dee90dd5b00d13f8d09fde046367,5.005
775,5.005,2020-01-23 18:30:00,2020-01-23 18:34:58.256189,0 days 00:04:58.256189,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.41115219809403,0.8008,0.011407407407407406,70.2,2020-01-23 18:34:58.256189,"N:Residential1, T:Short",5c9c5419320b42d1220f0bf9beb26cd4,5.005
776,5.32,2020-01-24 07:56:00,2020-01-24 08:01:21.184861,0 days 00:05:21.184861,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.62921148452021,0.8512000000000001,0.012125356125356125,70.2,2020-01-24 08:01:21.184861,"N:Residential1, T:Short",ec55d49fc24b3c46bd5abedfa929df94,5.32
777,5.32,2020-01-24 18:28:00,2020-01-24 18:33:15.907427,0 days 00:05:15.907427,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.625355261120006,0.8512000000000001,0.012125356125356125,70.2,2020-01-24 18:33:15.907427,"N:Residential1, T:Short",4454cb6dd2e38a83e3af0c047f9f1cfa,5.32
778,5.04,2020-01-25 07:58:00,2020-01-25 08:03:04.577252,0 days 00:05:04.577252,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.57109357091248,0.8064,0.011487179487179486,70.2,2020-01-25 08:03:04.577252,"N:Residential1, T:Short",81e83c2a53cfdd0b1e4f2cd7e7359940,5.04
779,5.04,2020-01-25 18:31:00,2020-01-25 18:36:05.274846,0 days 00:05:05.274846,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.43496570084339,0.8064,0.011487179487179486,70.2,2020-01-25 18:36:05.274846,"N:Residential1, T:Short",41d0d7ec2619be1f6dba52aa0d104f9d,5.04
780,5.345,2020-01-26 07:55:00,2020-01-26 08:00:23.035689,0 days 00:05:23.035689,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,59.566173879723976,0.8552,0.012182336182336181,70.2,2020-01-26 08:00:23.035689,"N:Residential1, T:Short",6b18bb13552450ae677e0eca7f28f2ca,5.345
781,5.345,2020-01-26 18:33:00,2020-01-26 18:38:15.511703,0 days 00:05:15.511703,BMW 530e with 70.2 kWh battery,ceeb844204ff3cf4f2617084dc5e54b4,60.98664438345076,0.8552,0.012182336182336181,70.2,2020-01-26 18:38:15.511703,"N:Residential1, T:Short",d0b800727d3cfceddcb54f5717df9ddd,5.345
